216 Transform(Location(x=24.570614, y=103.750648, z=0.300000), Rotation(pitch=0.000000, yaw=90.022896, roll=0.000000))
217 Transform(Location(x=-141.602158, y=-95.107094, z=0.300000), Rotation(pitch=0.000000, yaw=-179.913696, roll=0.000000))
218 Transform(Location(x=33.726768, y=-104.398773, z=0.300000), Rotation(pitch=0.000000, yaw=-88.467949, roll=0.000000))
219 Transform(Location(x=35.081654, y=76.118515, z=0.300000), Rotation(pitch=0.000000, yaw=-89.977112, roll=0.000000))
220 Transform(Location(x=31.582285, y=74.517128, z=0.300000), Rotation(pitch=0.000000, yaw=-89.977112, roll=0.000000))
221 Transform(Location(x=16.211418, y=84.585190, z=0.300000), Rotation(pitch=0.000000, yaw=-179.934418, roll=0.000000))
222 Transform(Location(x=41.803246, y=92.056778, z=0.300000), Rotation(pitch=0.000000, yaw=-0.416199, roll=0.000000))
223 Transform(Location(x=35.079342, y=-154.969818, z=0.300000), Rotation(pitch=0.000000, yaw=-88.467949, roll=0.000000))
224 Transform(Location(x=38.532646, y=-153.176865, z=0.300000), Rotation(pitch=0.000000, yaw=-88.467949, roll=0.000000))
225 Transform(Location(x=27.719597, y=-141.612808, z=0.300000), Rotation(pitch=0.000000, yaw=91.532082, roll=0.000000))
226 Transform(Location(x=31.263790, y=-143.218597, z=0.300000), Rotation(pitch=0.000000, yaw=91.532082, roll=0.000000))
227 Transform(Location(x=44.273445, y=-145.964951, z=0.600000), Rotation(pitch=0.000000, yaw=-1.313385, roll=0.000000))
228 Transform(Location(x=28.052208, y=149.835678, z=0.300000), Rotation(pitch=0.000000, yaw=90.022896, roll=0.000000))
229 Transform(Location(x=37.265617, y=-105.804619, z=0.300000), Rotation(pitch=0.000000, yaw=-88.467949, roll=0.000000))
230 Transform(Location(x=24.552719, y=148.534286, z=0.300000), Rotation(pitch=0.000000, yaw=90.022896, roll=0.000000))
231 Transform(Location(x=-130.802551, y=103.262100, z=0.300000), Rotation(pitch=0.000000, yaw=89.488602, roll=0.000000))
232 Transform(Location(x=-141.631790, y=87.904640, z=0.300000), Rotation(pitch=0.000000, yaw=-179.934418, roll=0.000000))
233 Transform(Location(x=-143.727554, y=84.402237, z=0.300000), Rotation(pitch=0.000000, yaw=-179.934418, roll=0.000000))
234 Transform(Location(x=37.302151, y=208.752197, z=0.300000), Rotation(pitch=0.000000, yaw=0.287814, roll=0.000000))
235 Transform(Location(x=38.519707, y=205.258362, z=0.300000), Rotation(pitch=0.000000, yaw=0.287814, roll=0.000000))
236 Transform(Location(x=31.540794, y=178.359695, z=0.300000), Rotation(pitch=0.000000, yaw=-89.977112, roll=0.000000))
237 Transform(Location(x=35.040283, y=179.661087, z=0.300000), Rotation(pitch=0.000000, yaw=-89.977112, roll=0.000000))
238 Transform(Location(x=24.707123, y=-28.980844, z=0.300000), Rotation(pitch=0.000000, yaw=91.532082, roll=0.000000))
239 Transform(Location(x=28.240623, y=-30.186789, z=0.300000), Rotation(pitch=0.000000, yaw=91.532082, roll=0.000000))
240 Transform(Location(x=-47.600029, y=-22.850307, z=0.450000), Rotation(pitch=0.000000, yaw=-90.337494, roll=0.000000))
241 Transform(Location(x=-44.091824, y=-21.470951, z=0.450000), Rotation(pitch=0.000000, yaw=-90.337494, roll=0.000000))
242 Transform(Location(x=-54.059883, y=34.895241, z=0.600000), Rotation(pitch=0.000000, yaw=90.379280, roll=0.000000))
243 Transform(Location(x=-50.549351, y=33.318447, z=0.600000), Rotation(pitch=0.000000, yaw=90.379280, roll=0.000000))
244 Transform(Location(x=-265.490265, y=19.596804, z=0.300000), Rotation(pitch=0.000000, yaw=-90.583771, roll=0.000000))
245 Transform(Location(x=-268.977875, y=20.832405, z=0.300000), Rotation(pitch=0.000000, yaw=-90.583771, roll=0.000000))
246 Transform(Location(x=-143.807434, y=-91.610367, z=0.300000), Rotation(pitch=0.000000, yaw=-179.913696, roll=0.000000))
247 Transform(Location(x=31.704620, y=-28.793686, z=0.300000), Rotation(pitch=0.000000, yaw=-88.467949, roll=0.000000))
248 Transform(Location(x=35.238125, y=-29.999630, z=0.300000), Rotation(pitch=0.000000, yaw=-88.467949, roll=0.000000))
249 Transform(Location(x=24.599440, y=31.597897, z=0.300000), Rotation(pitch=0.000000, yaw=90.022896, roll=0.000000))
250 Transform(Location(x=28.099997, y=30.199297, z=0.300000), Rotation(pitch=0.000000, yaw=90.022896, roll=0.000000))
251 Transform(Location(x=35.099331, y=30.202099, z=0.300000), Rotation(pitch=0.000000, yaw=-89.977112, roll=0.000000))
252 Transform(Location(x=31.599440, y=31.600700, z=0.300000), Rotation(pitch=0.000000, yaw=-89.977112, roll=0.000000))
253 Transform(Location(x=-132.024277, y=-23.866114, z=0.300000), Rotation(pitch=0.000000, yaw=90.393547, roll=0.000000))
254 Transform(Location(x=69.341606, y=-207.747025, z=0.300000), Rotation(pitch=0.000000, yaw=179.757080, roll=0.000000))
255 Transform(Location(x=71.056442, y=-204.254333, z=0.300000), Rotation(pitch=0.000000, yaw=179.757080, roll=0.000000))
256 Transform(Location(x=69.371284, y=-200.747086, z=0.300000), Rotation(pitch=0.000000, yaw=179.757080, roll=0.000000))
257 Transform(Location(x=196.740326, y=-11.108692, z=0.300000), Rotation(pitch=0.000000, yaw=89.330902, roll=0.000000))
258 Transform(Location(x=193.271866, y=-13.767634, z=0.300000), Rotation(pitch=0.000000, yaw=89.330902, roll=0.000000))
259 Transform(Location(x=189.740814, y=-11.026948, z=0.300000), Rotation(pitch=0.000000, yaw=89.330902, roll=0.000000))
260 Transform(Location(x=-128.509949, y=-25.942020, z=0.300000), Rotation(pitch=0.000000, yaw=90.393547, roll=0.000000))
261 Transform(Location(x=69.400948, y=-193.747147, z=0.300000), Rotation(pitch=0.000000, yaw=-0.242950, roll=0.000000))
262 Transform(Location(x=70.615784, y=-190.252274, z=0.300000), Rotation(pitch=0.000000, yaw=-0.242950, roll=0.000000))
263 Transform(Location(x=69.430626, y=-186.747208, z=0.300000), Rotation(pitch=0.000000, yaw=-0.242950, roll=0.000000))
264 Transform(Location(x=7.056836, y=-207.482941, z=0.300000), Rotation(pitch=0.767256, yaw=179.757080, roll=0.000000))
265 Transform(Location(x=8.571527, y=-203.989410, z=0.679914), Rotation(pitch=0.767256, yaw=179.757080, roll=0.000000))
266 Transform(Location(x=7.086513, y=-200.483002, z=0.300000), Rotation(pitch=0.767256, yaw=179.757080, roll=0.000000))
267 Transform(Location(x=7.118868, y=-193.483078, z=0.499982), Rotation(pitch=-0.767242, yaw=-0.242950, roll=-0.000000))
268 Transform(Location(x=8.533569, y=-189.989075, z=0.481235), Rotation(pitch=-0.767242, yaw=-0.242950, roll=-0.000000))
269 Transform(Location(x=7.148545, y=-186.483154, z=0.499982), Rotation(pitch=-0.767242, yaw=-0.242950, roll=-0.000000))
270 Transform(Location(x=211.039368, y=13.862580, z=0.300000), Rotation(pitch=0.000000, yaw=-89.335358, roll=0.000000))
271 Transform(Location(x=-275.629852, y=-21.208490, z=0.300000), Rotation(pitch=0.000000, yaw=90.416794, roll=0.000000))
272 Transform(Location(x=207.570908, y=11.122168, z=0.300000), Rotation(pitch=0.000000, yaw=-89.335358, roll=0.000000))
273 Transform(Location(x=204.039856, y=13.781383, z=0.300000), Rotation(pitch=0.000000, yaw=-89.335358, roll=0.000000))
274 Transform(Location(x=-47.060032, y=34.941586, z=0.600000), Rotation(pitch=0.000000, yaw=-89.620728, roll=0.000000))
275 Transform(Location(x=-43.549500, y=33.364796, z=0.600000), Rotation(pitch=0.000000, yaw=-89.620728, roll=0.000000))
276 Transform(Location(x=-54.599911, y=-22.810482, z=0.450000), Rotation(pitch=0.000000, yaw=89.662514, roll=0.000000))
277 Transform(Location(x=-51.091713, y=-21.431129, z=0.450000), Rotation(pitch=0.000000, yaw=89.662514, roll=0.000000))
278 Transform(Location(x=-125.024437, y=-23.818031, z=0.300000), Rotation(pitch=0.000000, yaw=-89.606445, roll=0.000000))
279 Transform(Location(x=-121.510117, y=-25.893940, z=0.300000), Rotation(pitch=0.000000, yaw=-89.606445, roll=0.000000))
280 Transform(Location(x=-131.456757, y=28.986689, z=0.300000), Rotation(pitch=0.000000, yaw=89.488602, roll=0.000000))
281 Transform(Location(x=-127.979927, y=27.355612, z=0.300000), Rotation(pitch=0.000000, yaw=89.488602, roll=0.000000))
282 Transform(Location(x=-272.116180, y=-23.082985, z=0.300000), Rotation(pitch=0.000000, yaw=90.416794, roll=0.000000))
283 Transform(Location(x=-120.980202, y=27.293139, z=0.300000), Rotation(pitch=0.000000, yaw=-90.511383, roll=0.000000))
284 Transform(Location(x=-124.457039, y=28.924217, z=0.300000), Rotation(pitch=0.000000, yaw=-90.511383, roll=0.000000))
285 Transform(Location(x=-124.484413, y=-102.440918, z=0.300000), Rotation(pitch=0.000000, yaw=-89.606445, roll=0.000000))
286 Transform(Location(x=-120.974228, y=-103.916870, z=0.300000), Rotation(pitch=0.000000, yaw=-89.606445, roll=0.000000))
287 Transform(Location(x=-131.659943, y=-76.911201, z=0.300000), Rotation(pitch=0.000000, yaw=90.393547, roll=0.000000))
288 Transform(Location(x=-128.172348, y=-75.087189, z=0.300000), Rotation(pitch=0.000000, yaw=90.393547, roll=0.000000))
289 Transform(Location(x=-51.016006, y=103.801895, z=0.500000), Rotation(pitch=0.000000, yaw=90.379280, roll=0.000000))
290 Transform(Location(x=-36.262196, y=95.025192, z=0.300000), Rotation(pitch=0.000000, yaw=0.065570, roll=0.000000))
291 Transform(Location(x=-54.505970, y=102.278320, z=0.500000), Rotation(pitch=0.000000, yaw=90.379280, roll=0.000000))
292 Transform(Location(x=-63.547314, y=87.993980, z=0.300000), Rotation(pitch=0.000000, yaw=-179.934418, roll=0.000000))
293 Transform(Location(x=-268.630066, y=-21.157270, z=0.300000), Rotation(pitch=0.000000, yaw=-89.583183, roll=0.000000))
294 Transform(Location(x=-43.836941, y=76.780815, z=0.600000), Rotation(pitch=0.000000, yaw=-89.620689, roll=0.000000))
295 Transform(Location(x=-47.326923, y=75.257660, z=0.600000), Rotation(pitch=0.000000, yaw=-89.620689, roll=0.000000))
296 Transform(Location(x=-35.058193, y=91.526581, z=0.300000), Rotation(pitch=0.000000, yaw=0.065552, roll=0.000000))
297 Transform(Location(x=-64.943306, y=84.492355, z=0.300000), Rotation(pitch=0.000000, yaw=-179.934418, roll=0.000000))
298 Transform(Location(x=155.015381, y=-5.701526, z=0.600000), Rotation(pitch=0.000000, yaw=-90.052582, roll=0.000000))
299 Transform(Location(x=143.922195, y=-1.962325, z=0.500000), Rotation(pitch=0.000000, yaw=-179.744965, roll=0.000000))
300 Transform(Location(x=151.525497, y=5.319232, z=0.600000), Rotation(pitch=0.000000, yaw=89.947411, roll=0.000000))
301 Transform(Location(x=-265.116394, y=-23.031763, z=0.300000), Rotation(pitch=0.000000, yaw=-89.583183, roll=0.000000))
